Law,Permittee,Mine_Name,Permit_ID,MSHA_ID,State_Mine,National_I,CoalBed3,Map_Date,IU_Status,Area_Calc,Area_Rep,Area_RM,Pmt_App_Nu,Pmt_App_Da,Pmt_App__1,Edit_Date,Comment,Re_Permit,Source_Doc,Inspector,Shape_Leng,Shape_Area,CMO_Status,CoalBed1,CoalBed2,Surf_Metho,Post_SMCRA,Pmt_App_Ty
"1",PAUL RANKIN,,A-1063,,,OH-A-1063,,,,0.58682657000,0.90000000000,0.00000000000,,1975-03-14,,,"-",,A-1063.TIF,,683.09314175700,25562.16552540000,Abandoned,,,,No,
"1",R & K CONSTRUCTION CO INC,,A-0079,,,OH-A-0079,,,,3.19821852000,3.40000000000,0.00000000000,,1974-07-17,,,"Map has few georeference points, kept old location",,A-79.TIF,,1632.25742259000,139314.39875699999,Abandoned,,,,No,
"1",F R VANDENBARK COAL CO,,A-1074,,,OH-A-1074,,,,0.54689632000,0.50000000000,0.00000000000,,1972-12-26,,,"-",,A-1074.TIF,,764.91094310700,23822.80394580000,Abandoned,,,,No,
"1",DONALD STOTTS,,A-1083,,,OH-A-1083,,,,0.04554206000,0.04000000000,0.00000000000,,1973-07-11,,,"-",,A-1083.TIF,,200.40428816400,1983.81236689000,Abandoned,,,,No,
"1",CAMBRIDGE COAL CO,,A-0555,,,OH-A-0555,,,,0.69738603000,0.67000000000,0.00000000000,,1969-10-20,,,"Used old location, map is poor",,A-555.TIF,,778.13316181300,30378.13577660000,Abandoned,,,,No,
"1",WARREN C MOORE,,A-0440,,,OH-A-0440,,,,2.19278096000,2.18000000000,0.00000000000,,1969-04-15,,,used previous location,,A-440.TIF,,1628.19514061000,95517.53863520001,Abandoned,,,,No,
"1",C L KISHLER COAL & CLAY CO,,A-0729,,,OH-A-0729,,,,4.29278860000,4.17000000000,0.00000000000,,1971-05-12,,,"-",,A-729.TIF,,2969.29378818000,186993.87176300000,Abandoned,,,,No,
"1",STARR MINING CO,,A-0759,,,OH-A-0759,,,,5.38470726000,4.87000000000,0.00000000000,,1971-08-26,,,"Used old location, map has few ref. points",,A-759.TIF,,2216.63030357000,234557.84825499999,Abandoned,,,,No,
"1",NORTH AMERICAN REFRACTORIES CO,,A-0024,,,OH-A-0024,,,,4.94661745000,4.90000000000,0.00000000000,,1967-03-06,,,"-",,A-24.TIF,,1859.95173377000,215474.65642099999,Abandoned,,,,No,
"1",NORTH AMERICAN REFRACTORIES CO,,A-1106,,,OH-A-1106,,,,0.63693414000,0.64000000000,0.00000000000,,1973-09-07,,,"-",,A-1106.TIF,,930.08024639700,27744.85144550000,Abandoned,,,,No,
"1",NORTH AMERICAN REFRACTORIES CO,,A-0575,,,OH-A-0575,,,,2.86843808000,2.40000000000,0.00000000000,,1970-05-28,,,"-",,A-575.TIF,,3505.44020191000,124949.16279600000,Abandoned,,,,No,
"1",NORTH AMERICAN REFRACTORIES CO,,A-0734,,,OH-A-0734,,,,4.32206515000,4.40000000000,0.00000000000,,1971-05-14,,,"used old location, few reference points",,A-734.TIF,,1982.87352712000,188269.15805999999,Abandoned,,,,No,
"1",C & C COAL CO INC,,A-0225,,,OH-A-0225,,,,8.88835213000,9.00000000000,0.00000000000,,1974-10-07,,,"-",,A-225.TIF,,5957.51238496000,387176.61888999998,Abandoned,,,,No,
"2",OHIO COAL CONSTRUCTION CORP,,B-1248,,,OH-B-1248,,,,33.32473789000,0.00000000000,0.00000000000,,1976-10-18,,,"-",,B-1248.TIF,,8265.12490036000,1451625.58260000008,Abandoned,,,,No,
"2",OHIO POWER CO,,B-265,,,OH-B-265,,,,16.96229609000,0.00000000000,0.00000000000,,1974-01-25,,,"-",,B-265.TIF,,3859.18428849000,738877.61797499994,Abandoned,,,,No,
"2",BOICH MINING CO,,B-209,,,OH-B-209,,,,0.36224939000,0.00000000000,0.00000000000,,1974-01-18,,,"-",,B-209.TIF,,462.43273791600,15779.58352490000,Abandoned,,,,No,
"2",ORANGE COAL CO,,B-1230,,,OH-B-1230,,,,0.06712349000,31.90000000000,0.00000000000,,1976-12-09,,,C-285,,B-1230.TIF,,204.57223514500,2923.89955754000,Abandoned,,,,No,
"2",ORANGE COAL CO,,B-1230,,,OH-B-1230,,,,0.05058913000,31.90000000000,0.00000000000,,1976-12-09,,,C-285,,B-1230.TIF,,180.53215152000,2203.66254775000,Abandoned,,,,No,
"2",WELLS MINING CO,,B-570,,,OH-B-570,,,,0.68373532000,51.30000000000,0.00000000000,,1975-04-29,,,"-",,B-570.TIF,,695.88974848200,29783.51093040000,Abandoned,,,,No,
"2",WILMOT MINING CO,,B-619,,,OH-B-619,,,,0.22227615000,6.40000000000,0.00000000000,,1975-03-24,,,"-",,B-619.TIF,,405.13992837900,9682.34918411000,Abandoned,,,,No,
"2",WILMOT MINING CO,,B-619,,,OH-B-619,,,,0.12681733000,6.40000000000,0.00000000000,,1975-03-24,,,"-",,B-619.TIF,,329.55026117700,5524.16331368000,Abandoned,,,,No,
"2",,,B-964,,,OH-B-964,,,,148.85321996000,0.00000000000,0.00000000000,,,,,D-992,,B-964.TIF,,15759.66147980000,6484046.26150000002,Abandoned,,,,No,
"2",ALEXANDER BROTHERS INC,,B-234,,,OH-B-234,,,,19.71948728000,21.40000000000,0.00000000000,,1975-01-23,,,"-",,B-234.TIF,,6720.80244873000,858980.86633700004,Abandoned,,,,No,
"2",ALEXANDER BROTHERS INC,,B-234,,,OH-B-234,,,,2.37654293000,21.40000000000,0.00000000000,,1975-01-23,,,"-",,B-234.TIF,,1782.40356910000,103522.21014300000,Abandoned,,,,No,
"1",STOTTS BROS,,A-0670,,,OH-A-0670,,,,2.05998616000,2.01000000000,0.00000000000,,1970-11-09,,,"-",,A-670.TIF,,1550.59953557000,89732.99729450000,Abandoned,,,,No,
"1",STOTTS BROS,,A-0879,,,OH-A-0879,,,,0.34937656000,0.36000000000,0.00000000000,,1971-12-23,,,Used previous location,,A-879.TIF,,947.42454321100,15218.84327310000,Abandoned,,,,No,
"1",STARR MINING CO,,A-0444,,,OH-A-0444,,,,7.49901916000,14.00000000000,0.00000000000,,1969-08-25,,,"-",,A-444.TIF,,6397.08409254000,326657.27468199999,Abandoned,,,,No,
"4",Sands Hill Mining LLC,Mulga 3,D-0944,,D-0944,OH-D-0944,"6, 7",2003-04-01,ACT,250.10849082000,249.90000000000,0.00000000000,"1166",,1991-05-20,2017-02-17,,,D-0944_Yr12.TIF,Jay Martin,20652.39495670000,10894725.86020000093,Active,Newland - Brookville #4,Lower Kittanning #5,,Yes,Pending Original Application
"4",THE STERLING MINING CORP,,D-0949,,D-0949,OH-D-0949,7A,2004-07-10,,27.52413280000,30.10000000000,0.00000000000,,2004-08-10,1991-07-11,2012-06-15,,,D-949.TIF,,6278.96871619000,1198951.22490000003,Released,Mahoning #7A,,,Yes,
"4",Rosebud Mining Co.,,D-2062,,D-2062,OH-D-2062,6A,2007-08-09,RET,136.61468505000,136.10000000000,0.00000000000,"10069",2000-03-02,2000-08-10,2007-08-09,,,D-2062.TIF,,44471.05614190000,5950935.68120000046,Released,Lower Kittanning #5,Middle Kittanning #6,,Yes,Pending Original Application
"4",STATE LINE RESOURCES INC,,D-2063,,D-2063,OH-D-2063,,2006-08-15,,24.22464540000,13.00000000000,0.00000000000,"10024",1999-08-19,2000-08-16,2017-02-17,,,D-2063.TIF,,6139.85873804000,1055225.55398999993,Released,Mahoning #7A,,,Yes,Pending Original Application
"4",Penn-Ohio Coal Company DBA Kimble Clay and Limest*,Old Port,D-2066,,D-2066,OH-D-2066,"5, 6",2005-08-31,RET,195.02875491000,195.00000000000,0.00000000000,"1467",1998-11-19,2000-09-01,2005-08-31,,,D-2066.TIF,,25830.98003430000,8495452.56399999931,Released,,,,Yes,Pending Original Application
"4",Marietta Coal Company,,D-2077,,D-2077,OH-D-2077,"9",2004-10-24,RET,68.89465461000,65.70000000000,0.00000000000,"10095",2000-06-14,2000-10-25,2004-10-24,,,D-2077.TIF,,15971.55878920000,3001051.15509000001,Released,,,,Yes,Pending Original Application
"4",Penn-Ohio Coal Company DBA Kimble Clay and Limest*,Yorktown,D-2079,,D-2079,OH-D-2079,,2011-10-29,FNL,1202.66024756000,1197.00000000000,0.00000000000,"10063",2000-02-17,2000-10-30,2017-02-15,,,D-2079.TIF,Greg Hoffman,103876.02967600001,52387880.38390000165,Active,Lower Kittanning #5,Middle Kittanning #6,,Yes,Pending Original Application
"4",CRAVAT COAL CO,,D-2087,,,OH-D-2087,"9",2007-01-16,,469.08557660000,468.10000000000,0.00000000000,,2006-07-18,2001-01-17,2007-01-16,,,D-2087.TIF,,45325.71480840000,20433367.71669999883,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2095,,,OH-D-2095,"8, 8A",2005-03-07,,222.46433832000,222.80000000000,0.00000000000,,2004-04-14,2001-03-08,2010-08-24,,,D-2095.TIF,,27514.36439260000,9690546.57751999982,Released,,,,Yes,
"4",CONSOLIDATION COAL CO,,D-2100,,,OH-D-2100,"8, 9",2008-04-19,,1508.69240199000,1511.70000000000,0.00000000000,,2007-08-06,2001-04-20,2012-09-11,,,D-2100.TIF,,45676.78307340000,65718641.03100000322,Released,,,,Yes,
"4",BUCKEYE INDUSTRIAL MINING CO,,D-2103,,,OH-D-2103,7A,2004-05-28,,134.11603738000,136.60000000000,0.00000000000,,2003-10-16,2001-05-29,2010-06-23,,,D-2103.TIF,,11684.79279830000,5842094.58839999977,Released,,,,Yes,
"4",ROSEBUD MINING CO,,D-2104,,,OH-D-2104,"6A, 7",2004-05-28,,79.18376949000,79.60000000000,0.00000000000,,2004-08-17,2001-05-29,2012-01-17,,,D-2104.TIF,,10232.63172320000,3449244.99901999999,Released,,,,Yes,
"4",OXFORD MINING COMPANY INC,,D-2109,,,OH-D-2109,"5, 6",2004-06-26,,149.30122638000,146.90000000000,0.00000000000,,2004-07-07,2001-06-27,2011-01-24,,,D-2109.TIF,,11361.42738710000,6503561.42143999971,Released,,,,Yes,
"4",OXFORD MINING COMPANY INC,,D-2110,,,OH-D-2110,"6",2007-06-28,,759.12319231000,655.80000000000,0.00000000000,,2007-03-23,2001-06-29,2007-06-28,,,D-2110-1.TIF(2),,54469.87323870000,33067406.25739999861,Released,,,,Yes,
"4",Oxford Mining Company Inc.,,D-2115,,D-2115,OH-D-2115,"5, 6",2006-07-15,RET,375.87533054000,375.90000000000,0.00000000000,"1470",1999-04-16,2001-07-16,2006-07-15,,,D-2115.TIF,,25209.09017160000,16373129.39860000089,Released,,,,Yes,Pending Original Application
"4",Oxford Mining Company Inc.,,D-2121,,D-2121,OH-D-2121,"8",2008-07-25,RET,326.33689933000,331.60000000000,0.00000000000,"10117",2000-09-27,2001-07-26,2008-07-25,,,D-2121.TIF,,21119.28118710000,14215235.33479999937,Released,,,,Yes,Pending Original Application
"4",Oxford Mining Company LLC,,D-2122,,D-2122,OH-D-2122,"8, 9",2010-07-25,RET,1348.53804492000,1348.90000000000,0.00000000000,"10121",2000-10-30,2001-07-26,2001-07-26,,,D-2122.TIF,,56721.52376760000,58742317.23669999838,Released,,,,Yes,Pending Original Application
"4",ROSEBUD MINING CO,,D-2129,,,OH-D-2129,"6",2002-09-25,,98.92757365000,98.70000000000,0.00000000000,,2002-10-02,2001-09-26,2011-09-07,,,D-2129.TIF,,12863.44702950000,4309285.10843000002,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2131,,,OH-D-2131,"8",2004-10-25,,343.57453631000,347.60000000000,0.00000000000,,2004-10-13,2001-10-26,2011-10-14,,,D-2131.TIF,,26572.81926760000,14966106.80210000090,Released,,,,Yes,
"4",ROSEBUD MINING CO,,D-2139,,,OH-D-2139,"5, 6",2003-12-09,,220.59595830000,219.60000000000,0.00000000000,,2001-09-14,2001-12-10,2003-12-09,,,D-2139.TIF,,19437.72676390000,9609159.94381999969,Released,,,,Yes,
"4",AMERIKOHL MINING INC,,D-2142,,,OH-D-2142,"7",2004-02-27,,53.89040534000,52.80000000000,0.00000000000,,2004-01-28,2002-02-28,2011-11-23,,,D-2142.TIF,,9411.35191261000,2347466.05702000018,Released,,,,Yes,
"4",Marietta Coal Company,,D-2144,,"2144",OH-D-2144,"8, 9",2004-03-24,RET,179.90114982000,174.60000000000,0.00000000000,"10173",2001-10-10,2002-03-25,2004-03-24,,,D-2144.TIF,,30845.93215840000,7836494.08626000024,Released,,,,Yes,Pending Original Application
"4",BUCKEYE INDUSTRIAL MINING CO,,D-2145,,,OH-D-2145,"6",2004-03-25,,75.23482083000,75.30000000000,0.00000000000,,2004-02-19,2002-03-26,2010-07-07,,,D-2145.TIF,,8815.70397261000,3277228.79559000023,Released,,,,Yes,
"4",OXFORD MINING COMPANY LLC,L&M,D-2146,,,OH-D-2146,"7",2010-03-26,,96.68848318000,97.50000000000,0.00000000000,,2001-10-19,2002-03-27,2010-03-26,,,D-2146.TIF,,11736.68831010000,4211750.32768999971,Released,,,,Yes,
"4",Marietta Coal Company,,D-2149,,D-2149,OH-D-2149,"8, 9",,RET,700.99673933000,734.70000000000,0.00000000000,"10142",2001-02-28,2002-05-03,2002-05-03,,,D-2149.TIF,,60073.55349180000,30535417.96539999917,Released,,,,Yes,Pending Original Application
"4",MARIETTA COAL COMPANY,,D-2150,,,OH-D-2150,"11",2008-05-13,,20.62323405000,20.40000000000,0.00000000000,,2003-08-01,2002-05-14,2009-10-15,,,D-2150.TIF,,5966.78062049000,898348.07559400005,Released,,,,Yes,
"4",B&N Coal Inc.,,D-2157,,D-2157,OH-D-2157,"9",2007-07-22,RET,256.07572924000,268.20000000000,0.00000000000,"10181",2001-12-24,2002-07-23,2007-07-22,,,D-2157.TIF,,19890.94850790000,11154658.76610000059,Released,,,,Yes,Pending Original Application
"4",Oxford Mining Company LLC,,D-2161,,D-2161,OH-D-2161,"8, 8A",2008-09-17,RET,232.57919465000,234.70000000000,0.00000000000,"1473",1999-05-28,2002-09-18,2011-06-01,,,D-2161.TIF,,21712.06573770000,10131149.71930000000,Released,,,,Yes,Pending Original Application
"4",ROSEBUD MINING CO,,D-2162,,,OH-D-2162,"7, 7A",2007-11-07,,380.02652389000,360.20000000000,0.00000000000,,2007-01-22,2002-11-08,2007-11-07,,,D-2162.TIF,,35697.77592660000,16553955.38079999946,Released,,,,Yes,
"4",AMERIKOHL MINING INC,,D-2165,,,OH-D-2165,"6A, 7",2005-02-10,,97.14389503000,97.00000000000,0.00000000000,,2004-06-16,2003-02-11,2010-10-05,,,D-2165.TIF,,13103.46852770000,4231588.06763000041,Released,,,,Yes,
"4",Countrywide Recycling & Disposal Facility,,D-2169,,D-2169,OH-D-2169,"5, 5A, 6",,RET,119.11198213000,66.90000000000,0.00000000000,"10170",2001-08-27,2003-04-14,2003-04-14,,,D-2169.TIF,,24027.48623110000,5188517.94175999984,Released,,,,Yes,Pending Original Application
"4",E K DEVELOPMENT CO INC,,D-0951,,D-0951,OH-D-0951,"7",2004-07-29,,85.44322364000,91.60000000000,0.00000000000,,2004-03-26,1991-07-30,2010-11-30,,,D-951.TIF,,16387.22402060000,3721906.82176999981,Released,Upper Freeport #7,,,Yes,
"4",Waterloo Coal Company Inc.,Walton Pit,D-0957,,D-0957,OH-D-0957,"5, 6, 7",2006-09-20,RET,526.34057294000,517.00000000000,0.00000000000,"1024",,1991-08-23,2017-02-17,,,D-0957_Yr15Final.TIF,,23369.07520560000,22927395.35729999840,Released,Newland - Brookville #4,Clarion #4A,,Yes,Pending Original Application
"4",B&N COAL INC,,D-0958,,D-0958,OH-D-0958,"9",2003-08-28,,456.87758257000,460.80000000000,0.00000000000,,2003-09-26,1991-08-29,2003-08-28,,,D-958.TIF,,37548.33635790000,19901587.49680000171,Released,Meigs Creek #9,,,Yes,
"4",SANDS HILL COAL CO INC,,D-0973,,D-0973,OH-D-0973,"4, 3",2003-02-23,,125.81519373000,121.90000000000,0.00000000000,,2003-03-05,1992-02-24,2008-01-29,,,D-973.TIF,,12011.22861640000,5480509.83913000021,Released,Lower Mercer #3,Newland - Brookville #4,,Yes,
"4",ANTHONY MINING CO INC,,D-0983,,D-0983,OH-D-0983,"8, 8A",2005-05-20,,168.24210908000,170.30000000000,0.00000000000,,2005-07-01,1992-05-21,2005-05-20,,,D-983.TIF,,28518.42342820000,7328626.27168999985,Released,Pittsburgh #8,Pomeroy Redstone #8A,,Yes,
"4",Etta Mae Inc.,,D-0984,,D-0984,OH-D-0984,7E,,FNL,374.87048309000,375.40000000000,0.00000000000,"1202",,1992-05-29,2017-02-17,,,D-984.TIF,Jay Martin,26248.63247900000,16329358.24369999953,Active,,,,Yes,Pending Original Application
"4",Waterloo Coal Company Inc.,,D-0997,,D-0997,OH-D-0997,3A,2007-10-01,RET,317.55617788000,315.20000000000,0.00000000000,"1266",2007-10-22,1992-10-02,2010-02-04,,,D-997.TIF,,29323.96526040000,13832747.10869999975,Released,Lower Mercer #3,,,Yes,Pending Original Application
"4",SIDWELL MATERIALS INC,,D-0998,,D-0998,OH-D-0998,"8",2002-10-05,,88.62032480000,86.80000000000,0.00000000000,,2002-10-01,1992-10-06,2007-11-01,,,D-998.TIF,,13324.06540190000,3860301.34849999985,Released,Pittsburgh #8,,,Yes,
"4",Holmes Limestone Co.,Holmes,D-1001,,D-1001,OH-D-1001,"7",2008-10-20,RET,115.36124393000,126.50000000000,0.00000000000,"1048",1999-11-09,1992-10-21,2008-10-20,,,D-1001.TIF,,21029.82810070000,5025135.78600000031,Released,,,,Yes,Pending Original Application
"4",ENZ INC,,D-1005,,,OH-D-1005,"4",2002-12-17,,30.71998823000,30.60000000000,0.00000000000,,1997-10-21,1992-12-18,2006-01-26,,,D-1005.TIF,,5435.10800603000,1338162.68766999990,Released,,,,Yes,
"4",Valley Mining Inc.,,D-1015,,D-1015,OH-D-1015,,,FOR,839.62972603000,830.50000000000,0.00000000000,"1301",,1993-05-21,2017-02-16,,,D-1015.TIF,Jeff Clarke,62505.45724340000,36574270.86609999835,Abandoned,Tionesta #3B,Newland - Brookville #4,,Yes,Pending Original Application
"4",The Sterling Mining Corp.,,D-1019,,D-1019,OH-D-1019,7A,,ACT,28.83401414000,27.40000000000,0.00000000000,"1276",1998-08-06,1993-06-30,1993-06-30,,,D-1019.TIF,John Boilegh,7057.30021704000,1256009.65623999992,Active,,,,Yes,Pending Original Application
"4",Valley Mining Inc.,Snyder / Bush,D-1025,,D-1025,OH-D-1025,,2005-07-18,FOR,1503.15216776000,1516.90000000000,0.00000000000,"1246",,1993-07-19,2017-02-16,,,D-1025.TIF,,174207.94300800000,65477308.42790000141,Abandoned,Lower Kittanning #5,Middle Kittanning #6,,Yes,Pending Original Application
"4",Valley Mining Inc.,,D-1026,,D-1026,OH-D-1026,"8, 8A, 9",2004-07-21,RET,389.56667485000,391.50000000000,0.00000000000,"1104",2004-07-22,1993-07-22,2010-12-02,,,D-1026.TIF,,38954.47875860000,16969524.35660000145,Released,,,,Yes,Pending Original Application
"4",CENTRAL OHIO COAL CO,,D-1034,,,OH-D-1034,"9",2007-09-08,,3806.89756650000,3793.90000000000,0.00000000000,,2006-11-01,1993-09-09,2007-09-08,,,D-1034.TIF,,89749.98304480000,165828457.99700000882,Released,,,,Yes,
"4",Holmes Limestone Co.,R&F,D-1047,,D-1047,OH-D-1047,"7",2004-10-11,RET,544.70172328000,553.20000000000,0.00000000000,"1096",2004-10-12,1993-10-12,2004-10-11,,,D-1047.TIF,,34009.35393900000,23727207.06639999896,Released,,,,Yes,Pending Original Application
"4",ANTHONY MINING CO INC,,D-1063,,,OH-D-1063,"8A, 8",2004-03-14,,246.29945415000,229.10000000000,0.00000000000,,2004-01-09,1994-03-15,2009-08-12,,,D-1063.TIF,,26288.03064850000,10728804.22309999913,Released,,,,Yes,
"4",Mardis Coal Co.,,D-1069,,D-1069,OH-D-1069,"7A, 7B",,FOR,43.74112680000,42.10000000000,0.00000000000,"1334",1996-06-28,1994-04-19,2010-10-20,,,D-1069.TIF,,14221.54439800000,1905363.48371999990,Abandoned,,,,Yes,Pending Original Application
"4",Penn-Ohio Coal Company DBA Kimble Clay and Limest*,,D-1079,,D-1079,OH-D-1079,3A?,,ACT,296.06716250000,300.40000000000,0.00000000000,"1285",,1994-06-29,2017-02-16,,,D-1079.TIF,Greg Hoffman,33398.21332750000,12896685.59850000031,Active,Lower Mercer #3,Newland - Brookville #4,,Yes,Pending Original Application
"4",WATERLOO COAL COMPANY INC,,D-1083,,,OH-D-1083,"4A, 5",2004-06-29,,484.91042079000,483.40000000000,0.00000000000,,2004-07-22,1994-06-30,2009-12-29,,,D-1083.TIF,,21971.57380840000,21122697.92960000038,Released,,,,Yes,
"4",CENTRAL OHIO COAL CO,,D-1084,,,OH-D-1084,"9",2004-07-20,,3819.49177096000,3842.90000000000,0.00000000000,,2004-09-28,1994-07-21,2011-09-20,,,D-1084-1.TIF(2),,78834.70321280000,166377061.54300001264,Released,,,,Yes,
"4",CCU Coal and Construction LLC,,D-1086,,D-1086,OH-D-1086,,,ACT,1063.43858733000,1062.80000000000,0.00000000000,"1324",,1994-08-08,2017-02-17,,,D-1086.TIF,Jay Martin,50882.01711390000,46323384.86429999769,Active,Lower Kittanning #5,Middle Kittanning #6,,Yes,Pending Original Application
"4",American Landfill Inc.,,D-1090,,D-1090,OH-D-1090,6A,,TIN,171.15358541000,234.40000000000,0.00000000000,"1309",1993-04-30,1994-08-31,2017-02-15,,,D-1090.TIF,Jeff Clarke,42106.39742330000,7455450.18052999955,Active,Lower Kittanning #5,Middle Kittanning #6,,Yes,Pending Original Application
"4",HOLMES LIMESTONE CO,,D-1094,,,OH-D-1094,"6",2004-10-31,,140.06030353000,133.80000000000,0.00000000000,,2004-09-21,1994-11-01,2008-03-12,,,D-1094.TIF,,22068.83874640000,6101026.82211999968,Released,,,,Yes,
"4",SANDS HILL MINING LLC,,D-1095,,,OH-D-1095,"6",2003-11-13,,343.88449822000,373.90000000000,0.00000000000,,2003-12-08,1994-11-14,2010-04-22,,,D-1095.TIF,,26782.31681510000,14979608.74259999953,Released,,,,Yes,
"4",COSHOCTON LANDFILL INC,,D-1104,,,OH-D-1104,"6",2010-05-09,,85.04800511000,84.90000000000,0.00000000000,,2006-05-10,1995-05-10,2010-12-13,,,D-1104.TIF,,11483.15593600000,3704691.10262000002,Released,,,,Yes,
"4",K & R Mining Inc.,,D-0555,,D-0555,OH-D-0555,"5, 6",,FOR,79.30211468000,78.50000000000,0.00000000000,"0731",1987-08-19,1986-03-05,1989-03-22,"-",,D-555.TIF,,7727.44740921000,3454400.11559000006,Abandoned,,,,Yes,Pending Original Application
"4",Rosebud Mining Co.,,D-1180,,D-1180,OH-D-1180,"6A, 7",,ACT,228.38356800000,199.20000000000,0.00000000000,"1429",2006-01-28,1998-10-19,,,,D-1180-1.TIF(2),Jason Leach,37794.94922150000,9948388.22230000049,Active,,,,Yes,Pending Original Application
"4",BUCKEYE INDUSTRIAL MINING CO,,D-2171,,,OH-D-2171,"5, 6",2004-06-01,,33.60567296000,33.60000000000,0.00000000000,,2004-08-27,2003-06-02,2010-06-25,,,D-2171.TIF,,6185.86802622000,1463863.11449999991,Released,,,,Yes,
"4",Holmes Limestone Co.,Plainfield,D-2178,,D-2178,OH-D-2178,"5, 6",2010-09-17,RET,771.61449916000,775.30000000000,0.00000000000,"10232",2002-12-23,2003-09-18,2010-09-17,,,D-2178.TIF,,46965.76974590000,33611527.58380000293,Released,,,,Yes,Pending Original Application
"4",CAPSTONE HOLDING COMPANY,,D-2179,,,OH-D-2179,"12",2004-09-29,,6.26038504000,6.00000000000,0.00000000000,,2004-02-03,2003-09-30,2004-02-23,,,D-2179.TIF,,8139.26905625000,272702.37260499998,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2183,,,OH-D-2183,"8",2005-10-20,,263.55738737000,266.20000000000,0.00000000000,,2005-04-01,2003-10-21,2010-12-02,,,D-2183.TIF,,35028.41255710000,11480559.79409999959,Released,,,,Yes,
"4",ROSEBUD MINING CO,,D-2184,,,OH-D-2184,7A,2006-10-20,,114.10489005000,113.00000000000,0.00000000000,,2006-12-12,2003-10-21,2012-09-12,,,D-2184.TIF,,13312.87288870000,4970409.01063999999,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2189,,,OH-D-2189,"9",2005-01-19,,81.52586519000,85.80000000000,0.00000000000,,2005-01-04,2004-01-20,2010-08-11,,,D-2189.TIF,,10494.62937960000,3551266.68769000005,Released,,,,Yes,
"4",Marietta Coal Company,,D-2196,,D-2196,OH-D-2196,"11, 9",2009-03-07,RET,448.02349057000,443.90000000000,0.00000000000,"10191",2002-02-21,2004-03-08,2009-03-07,,,D-2196.TIF,,21655.09640370000,19515903.24940000102,Released,,,,Yes,Pending Original Application
"4",ROSEBUD MINING CO,,D-2197,,,OH-D-2197,"6, 6A",2007-05-07,,220.40000000000,221.40000000000,0.00000000000,"10239",2003-02-21,2004-03-09,2019-07-29,transferred from Buckeye Industrial Mining Co. 7/14/2010,,D-2197 Yr3 Final.TIF,,30367.72192650000,9601524.95084000006,Released,Middle Kittanning #6,Lower Freeport #6A,,Yes,Pending Original Application
"4",VALLEY MINING INC,,D-2199,,,OH-D-2199,"8, 8A",2006-04-15,,76.01767985000,75.50000000000,0.00000000000,,2006-04-16,2004-04-16,2012-01-05,,,D-2199.TIF,,8847.83053980000,3311330.13467000006,Released,,,,Yes,
"4",OXFORD MINING COMPANY INC,,D-2202,,,OH-D-2202,"5, 6",2006-05-23,,119.95622608000,114.90000000000,0.00000000000,,2006-03-13,2004-05-24,2006-05-23,,,D-2202.TIF,,12759.14455820000,5225293.20844000019,Released,,,,Yes,
"4",Oxford Mining Company Inc.,Harper,D-2206,,D-2206,OH-D-2206,"7",2008-07-13,RET,308.62598825000,307.50000000000,0.00000000000,"1333",1993-10-01,2004-07-14,2008-07-13,,,D-2206.TIF,,20853.71069150000,13443748.04829999991,Released,,,,Yes,Pending Original Application
"4",ROSEBUD MINING CO,,D-2207,,,OH-D-2207,"6, 5",2005-07-27,,77.43387030000,78.40000000000,0.00000000000,,2005-09-16,2004-07-28,2005-07-27,,,D-2207.TIF,,13806.70385670000,3373019.39049000014,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2210,,,OH-D-2210,"8, 9",2007-08-26,,241.93064871000,241.50000000000,0.00000000000,,2006-08-29,2004-08-27,2007-08-26,,,D-2210.TIF,,18642.05306890000,10538499.05800000019,Released,,,,Yes,
"4",OXFORD MINING COMPANY INC,,D-2215,,,OH-D-2215,"11",2006-10-12,,58.76587497000,58.80000000000,0.00000000000,,2006-10-16,2004-10-13,2010-12-10,,,D-2215.TIF,,7780.71199731000,2559841.51405999996,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2219,,,OH-D-2219,7B,2008-11-04,,33.61993954000,34.10000000000,0.00000000000,,2002-04-25,2004-11-05,2008-10-27,,,D-2219.TIF,,5736.01940432000,1464484.56679000007,Released,,,,Yes,
"4",CCU Coal and Construction LLC,Buckingham Mine No.7,D-2223,33-04520,D-2223,OH-D-2223,,,ACT,154.16384339000,151.10000000000,0.00000000000,"10247",2003-05-05,2004-11-22,2017-02-17,,,D-2223.TIF,Jay Martin,35251.23719210000,6715377.01814999990,Active,Upper Freeport #7,,,Yes,Pending Original Application
"4",OXFORD MINING COMPANY INC,,D-2225,,,OH-D-2225,"7",2005-11-23,,19.52390876000,19.70000000000,0.00000000000,,2006-07-11,2004-11-24,2005-11-23,,,D-2225.TIF,,6310.19596953000,850461.46565799997,Released,,,,Yes,
"4",CRAVAT COAL CO,,D-2228,,,OH-D-2228,"8",2006-12-12,,96.13849886000,96.00000000000,0.00000000000,,2006-07-24,2004-12-13,2006-12-12,,,D-2228.TIF,,14596.58078870000,4187793.01052000001,Released,,,,Yes,
